geo,map
http://www.wikidata.org/entity/Q1008252,http://commons.wikimedia.org/data/main/Data:Bundestagswahl2017/wahlkreis46.map
http://www.wikidata.org/entity/Q1008261,http://commons.wikimedia.org/data/main/Data:Bundestagswahl2017/wahlkreis47.map
http://www.wikidata.org/entity/Q1008283,http://commons.wikimedia.org/data/main/Data:Bundestagswahl2017/wahlkreis48.map
http://www.wikidata.org/entity/Q1008584,http://commons.wikimedia.org/data/main/Data:Bundestagswahl2017/wahlkreis49.map
http://www.wikidata.org/entity/Q1008028,http://commons.wikimedia.org/data/main/Data:Bundestagswahl2017/wahlkreis55.map
http://www.wikidata.org/entity/Q1008531,http://commons.wikimedia.org/data/main/Data:Bundestagswahl2017/wahlkreis56.map
http://www.wikidata.org/entity/Q1008128,http://commons.wikimedia.org/data/main/Data:Bundestagswahl2017/wahlkreis65.map
http://www.wikidata.org/entity/Q1007933,http://commons.wikimedia.org/data/main/Data:Bundestagswahl2017/wahlkreis71.map
http://www.wikidata.org/entity/Q1008225,http://commons.wikimedia.org/data/main/Data:Bundestagswahl2017/wahlkreis72.map
http://www.wikidata.org/entity/Q1007994,http://commons.wikimedia.org/data/main/Data:Bundestagswahl2017/wahlkreis78.map
http://www.wikidata.org/entity/Q1007987,http://commons.wikimedia.org/data/main/Data:Bundestagswahl2017/wahlkreis82.map
http://www.wikidata.org/entity/Q1007971,http://commons.wikimedia.org/data/main/Data:Bundestagswahl2017/wahlkreis83.map
http://www.wikidata.org/entity/Q1008001,http://commons.wikimedia.org/data/main/Data:Bundestagswahl2017/wahlkreis84.map
http://www.wikidata.org/entity/Q1008558,http://commons.wikimedia.org/data/main/Data:Bundestagswahl2017/wahlkreis98.map
http://www.wikidata.org/entity/Q1008481,http://commons.wikimedia.org/data/main/Data:Bundestagswahl2017/wahlkreis99.map
http://www.wikidata.org/entity/Q1583207,http://commons.wikimedia.org/data/main/Data:Rky/1902_Salpaussel%C3%A4n_hiihtostadion.map
http://www.wikidata.org/entity/Q2664242,http://commons.wikimedia.org/data/main/Data:Bundestagswahl2017/wahlkreis203.map
http://www.wikidata.org/entity/Q4072419,http://commons.wikimedia.org/data/main/Data:Rky/2057_Aulangon_puisto.map
http://www.wikidata.org/entity/Q5885164,http://commons.wikimedia.org/data/main/Data:Rky/1908_Hattulan_Pyh%C3%A4n_Ristin_kirkko.map
http://www.wikidata.org/entity/Q6658678,http://commons.wikimedia.org/data/main/Data:Liverpool%E2%80%93Parramatta+T-way.map
http://www.wikidata.org/entity/Q6658678,http://commons.wikimedia.org/data/main/Data:Liverpool%E2%80%93Parramatta+T-way+stops.map
http://www.wikidata.org/entity/Q6941132,http://commons.wikimedia.org/data/main/Data:Museum+station,+Sydney.map
http://www.wikidata.org/entity/Q7263614,http://commons.wikimedia.org/data/main/Data:Pyrmont+Bay+ferry+wharf.map
http://www.wikidata.org/entity/Q7660181,http://commons.wikimedia.org/data/main/Data:Sydney+Trains+network.map
http://www.wikidata.org/entity/Q10646796,http://commons.wikimedia.org/data/main/Data:Rky/2032_Punkaharju.map
http://www.wikidata.org/entity/Q22271918,http://commons.wikimedia.org/data/main/Data:Parramatta+Light+Rail.map
http://www.wikidata.org/entity/Q22271918,http://commons.wikimedia.org/data/main/Data:Parramatta+Light+Rail+stops.map
http://www.wikidata.org/entity/Q5474234,http://commons.wikimedia.org/data/main/Data:Rky/1186_It%C3%A4isen_Kylpyl%C3%A4puiston_huvila-alue.map
http://www.wikidata.org/entity/Q29974165,http://commons.wikimedia.org/data/main/Data:Rky/1289_Kaunislehdon_talomuseo.map
http://www.wikidata.org/entity/Q29974168,http://commons.wikimedia.org/data/main/Data:Rky/1290_Kajaaninjoen_historiallinen_kokonaisuus.map
http://www.wikidata.org/entity/Q29974206,http://commons.wikimedia.org/data/main/Data:Rky/1652_Tornion_kirkko_ja_raatihuone_ymp%C3%A4rist%C3%B6ineen_sek%C3%A4_Rantakadun_ja_Keskikadun_puutalokorttelit.map
http://www.wikidata.org/entity/Q29974210,http://commons.wikimedia.org/data/main/Data:Rky/2138_Kemijoen_jokivarsiasutus_ja_kirkkomaisemat.map
http://www.wikidata.org/entity/Q29974188,http://commons.wikimedia.org/data/main/Data:Rky/5177_Kokkolan_pedagogio_ja_Roosin_talo.map
http://www.wikidata.org/entity/Q29974147,http://commons.wikimedia.org/data/main/Data:Rky/549_Vartiovuorenpuisto,_Turun_Akatemian_observatorio_ja_Luostarinm%C3%A4en_k%C3%A4sity%C3%B6l%C3%A4iskorttelit.map
http://www.wikidata.org/entity/Q29974203,http://commons.wikimedia.org/data/main/Data:Rky/888_Pohjan_ruukkiymp%C3%A4rist%C3%B6t.map
http://www.wikidata.org/entity/Q30535487,http://commons.wikimedia.org/data/main/Data:Bundestagswahl2017/wahlkreis223.map
http://www.wikidata.org/entity/Q666063,http://commons.wikimedia.org/data/main/Data:National+Library+of+Wales.map
http://www.wikidata.org/entity/Q26262688,http://commons.wikimedia.org/data/main/Data:University+of+Leeds+Campus.map
http://www.wikidata.org/entity/Q24568958,http://commons.wikimedia.org/data/main/Data:Leeds+University+Library.map
http://www.wikidata.org/entity/Q26209981,http://commons.wikimedia.org/data/main/Data:University+of+Leeds/Faculty+of+Engineering.map
http://www.wikidata.org/entity/Q26220551,http://commons.wikimedia.org/data/main/Data:University+of+Leeds/School+of+Computing.map
http://www.wikidata.org/entity/Q26220552,http://commons.wikimedia.org/data/main/Data:University+of+Leeds/School+of+Electronic+and+Electrical+Engineering.map
http://www.wikidata.org/entity/Q26220554,http://commons.wikimedia.org/data/main/Data:University+of+Leeds/School+of+Mechanical+Engineering.map
http://www.wikidata.org/entity/Q26220556,http://commons.wikimedia.org/data/main/Data:University+of+Leeds/School+of+Chemical+and+Process+Engineering.map
http://www.wikidata.org/entity/Q26210839,http://commons.wikimedia.org/data/main/Data:University+of+Leeds/School+of+Civil+Engineering.map
http://www.wikidata.org/entity/Q26220561,http://commons.wikimedia.org/data/main/Data:University+of+Leeds/Energy+Building.map
http://www.wikidata.org/entity/Q26213337,http://commons.wikimedia.org/data/main/Data:University+of+Leeds/Faculty+of+Biological+Sciences.map
http://www.wikidata.org/entity/Q26262656,http://commons.wikimedia.org/data/main/Data:University+of+Leeds/Irene+Manton+Building.map
http://www.wikidata.org/entity/Q26217249,http://commons.wikimedia.org/data/main/Data:University_of_Leeds/LC_Miall_Building.map
http://www.wikidata.org/entity/Q26262657,http://commons.wikimedia.org/data/main/Data:University_of_Leeds/LC_Miall_Building.map
http://www.wikidata.org/entity/Q26210693,http://commons.wikimedia.org/data/main/Data:University_of_Leeds/Astbury_Building.map
http://www.wikidata.org/entity/Q26252986,http://commons.wikimedia.org/data/main/Data:University+of+Leeds/Garstang+Building.map
http://www.wikidata.org/entity/Q26226451,http://commons.wikimedia.org/data/main/Data:University+of+Leeds/School+of+Psychology.map
http://www.wikidata.org/entity/Q26213382,http://commons.wikimedia.org/data/main/Data:University+of+Leeds/Faculty+of+Environment.map
http://www.wikidata.org/entity/Q7432461,http://commons.wikimedia.org/data/main/Data:University+of+Leeds/School+of+Geography.map
http://www.wikidata.org/entity/Q4119673,http://commons.wikimedia.org/data/main/Data:University_of_Leeds/School_of_Medicine.map
http://www.wikidata.org/entity/Q26226449,http://commons.wikimedia.org/data/main/Data:University_of_Leeds/School_of_Dentistry.map
http://www.wikidata.org/entity/Q26226450,http://commons.wikimedia.org/data/main/Data:University+of+Leeds/School+of+Healthcare.map
http://www.wikidata.org/entity/Q24707683,http://commons.wikimedia.org/data/main/Data:University+of+Leeds/Faculty+of+Medicine+and+Health.map
http://www.wikidata.org/entity/Q26225968,http://commons.wikimedia.org/data/main/Data:University+of+Leeds/School+of+Mathematics.map
http://www.wikidata.org/entity/Q26226240,http://commons.wikimedia.org/data/main/Data:University+of+Leeds/School+of+Physics+and+Astronomy.map
http://www.wikidata.org/entity/Q26225967,http://commons.wikimedia.org/data/main/Data:University+of+Leeds/School+of+Food+Science.map
http://www.wikidata.org/entity/Q26225966,http://commons.wikimedia.org/data/main/Data:University+of+Leeds/School+of+Chemistry.map
http://www.wikidata.org/entity/Q26213404,http://commons.wikimedia.org/data/main/Data:University+of+Leeds/Faculty+of+Mathematics+and+Physical+Sciences.map
http://www.wikidata.org/entity/Q26222380,http://commons.wikimedia.org/data/main/Data:University+of+Leeds/School+of+Earth+and+Environment.map
http://www.wikidata.org/entity/Q6039706,http://commons.wikimedia.org/data/main/Data:University+of+Leeds/Institute+for+Transport+Studies.map
http://www.wikidata.org/entity/Q26217879,http://commons.wikimedia.org/data/main/Data:University+of+Leeds/School+of+Sociology+and+Social+Policy.map
http://www.wikidata.org/entity/Q7432545,http://commons.wikimedia.org/data/main/Data:University+of+Leeds/School+of+Politics+and+International+Studies.map
http://www.wikidata.org/entity/Q26217454,http://commons.wikimedia.org/data/main/Data:University+of+Leeds/Astbury+Building.map
http://www.wikidata.org/entity/Q26217877,http://commons.wikimedia.org/data/main/Data:University+of+Leeds/School+of+Law.map
http://www.wikidata.org/entity/Q26217875,http://commons.wikimedia.org/data/main/Data:University+of+Leeds/School+of+Education.map
http://www.wikidata.org/entity/Q26213362,http://commons.wikimedia.org/data/main/Data:University+of+Leeds/Faculty+of+Education,+Social+Sciences+and+Law.map
http://www.wikidata.org/entity/Q26217452,http://commons.wikimedia.org/data/main/Data:University+of+Leeds/School+of+Biomedical+Sciences.map
http://www.wikidata.org/entity/Q275128,http://commons.wikimedia.org/data/main/Data:Caernarfon+Castle.map
http://www.wikidata.org/entity/Q756830,http://commons.wikimedia.org/data/main/Data:Conwy+Castle.map
http://www.wikidata.org/entity/Q1439379,http://commons.wikimedia.org/data/main/Data:Tintern_Abbey.map
http://www.wikidata.org/entity/Q1300003,http://commons.wikimedia.org/data/main/Data:St+David%27s+Cathedral.map
http://www.wikidata.org/entity/Q15278727,http://commons.wikimedia.org/data/main/Data:South+Stack+Lighthouse.map
http://www.wikidata.org/entity/Q23649192,http://commons.wikimedia.org/data/main/Data:St+Michael%27s+Church,+Aberystwyth.map
http://www.wikidata.org/entity/Q17735890,http://commons.wikimedia.org/data/main/Data:Old+College,+Aberystwyth.map
http://www.wikidata.org/entity/Q319745,http://commons.wikimedia.org/data/main/Data:Aberystwyth+Castle.map
http://www.wikidata.org/entity/Q6035615,http://commons.wikimedia.org/data/main/Data:T2+Sydney+(2015-17).map
http://www.wikidata.org/entity/Q44131634,http://commons.wikimedia.org/data/main/Data:T2+Sydney.map
http://www.wikidata.org/entity/Q5193991,http://commons.wikimedia.org/data/main/Data:T5+Sydney.map
http://www.wikidata.org/entity/Q7530337,http://commons.wikimedia.org/data/main/Data:ThaiSubdivisions/102004.map
http://www.wikidata.org/entity/Q1070187,http://commons.wikimedia.org/data/main/Data:Chepstow+Castle.map
http://www.wikidata.org/entity/Q540964,http://commons.wikimedia.org/data/main/Data:Harlech+Castle.map
http://www.wikidata.org/entity/Q2630723,http://commons.wikimedia.org/data/main/Data:Raglan+Castle.map
http://www.wikidata.org/entity/Q747856,http://commons.wikimedia.org/data/main/Data:Llandaff+Cathedral.map
http://www.wikidata.org/entity/Q1035742,http://commons.wikimedia.org/data/main/Data:Cardiff+Castle.map
http://www.wikidata.org/entity/Q1244778,http://commons.wikimedia.org/data/main/Data:Historic+counties+of+Wales/Radnorshire.map
http://www.wikidata.org/entity/Q870815,http://commons.wikimedia.org/data/main/Data:Historic+counties+of+Wales/Glamorgan.map
http://www.wikidata.org/entity/Q577711,http://commons.wikimedia.org/data/main/Data:Historic+counties+of+Wales/Merionethshire.map
http://www.wikidata.org/entity/Q213361,http://commons.wikimedia.org/data/main/Data:Historic+counties+of+Wales/Pembrokeshire.map
http://www.wikidata.org/entity/Q684016,http://commons.wikimedia.org/data/main/Data:Historic+counties+of+Wales/Flintshire.map
http://www.wikidata.org/entity/Q645155,http://commons.wikimedia.org/data/main/Data:Historic+counties+of+Wales/Cardiganshire.map
http://www.wikidata.org/entity/Q731669,http://commons.wikimedia.org/data/main/Data:Historic+counties+of+Wales/Caernarfonshire.map
http://www.wikidata.org/entity/Q168159,http://commons.wikimedia.org/data/main/Data:Historic+counties+of+Wales/Anglesey.map
http://www.wikidata.org/entity/Q547052,http://commons.wikimedia.org/data/main/Data:Historic_counties_of_Wales/Brecknockshire.map
http://www.wikidata.org/entity/Q1245075,http://commons.wikimedia.org/data/main/Data:Historic+counties+of+Wales/Monmouthshire.map
http://www.wikidata.org/entity/Q5256625,http://commons.wikimedia.org/data/main/Data:Historic+counties+of+Wales/Denbighshire.map
http://www.wikidata.org/entity/Q38825,http://commons.wikimedia.org/data/main/Data:Historic+counties+of+Wales/Montgomeryshire.map
http://www.wikidata.org/entity/Q217840,http://commons.wikimedia.org/data/main/Data:Historic+counties+of+Wales/Carmarthenshire.map
http://www.wikidata.org/entity/Q756815,http://commons.wikimedia.org/data/main/Data:Beaumaris+Castle.map
http://www.wikidata.org/entity/Q1508342,http://commons.wikimedia.org/data/main/Data:Manorbier+Castle.map
http://www.wikidata.org/entity/Q3402621,http://commons.wikimedia.org/data/main/Data:Penrhyn+Castle.map
http://www.wikidata.org/entity/Q1991350,http://commons.wikimedia.org/data/main/Data:St+Asaph+Cathedral.map
http://www.wikidata.org/entity/Q1991360,http://commons.wikimedia.org/data/main/Data:Bangor+Cathedral.map
http://www.wikidata.org/entity/Q26212157,http://commons.wikimedia.org/data/main/Data:Plas+Gogerddan.map
http://www.wikidata.org/entity/Q17744580,http://commons.wikimedia.org/data/main/Data:Wynnstay+Hall.map
http://www.wikidata.org/entity/Q7594435,http://commons.wikimedia.org/data/main/Data:St+Mary%27s+Church,+Tenby.map
http://www.wikidata.org/entity/Q1087515,http://commons.wikimedia.org/data/main/Data:St+Mary%27s+Priory+Church,+Monmouth.map
http://www.wikidata.org/entity/Q2509240,http://commons.wikimedia.org/data/main/Data:Valle+Crucis+Abbey.map
http://www.wikidata.org/entity/Q338619,http://commons.wikimedia.org/data/main/Data:Newport+Cathedral.map
http://www.wikidata.org/entity/Q2469048,http://commons.wikimedia.org/data/main/Data:Brecon+Cathedral.map
http://www.wikidata.org/entity/Q1585938,http://commons.wikimedia.org/data/main/Data:Rhuddlan+Castle.map
http://www.wikidata.org/entity/Q1585849,http://commons.wikimedia.org/data/main/Data:Kidwelly+Castle.map
http://www.wikidata.org/entity/Q1774870,http://commons.wikimedia.org/data/main/Data:Cilgerran+Castle.map
http://www.wikidata.org/entity/Q1186885,http://commons.wikimedia.org/data/main/Data:Denbigh+Castle.map
http://www.wikidata.org/entity/Q682601,http://commons.wikimedia.org/data/main/Data:Caerphilly+Castle.map
http://www.wikidata.org/entity/Q752721,http://commons.wikimedia.org/data/main/Data:Carew+Castle.map
http://www.wikidata.org/entity/Q1485119,http://commons.wikimedia.org/data/main/Data:St+Donat%27s+Castle.map
http://www.wikidata.org/entity/Q2968744,http://commons.wikimedia.org/data/main/Data:Caldicot+Castle.map
http://www.wikidata.org/entity/Q5683760,http://commons.wikimedia.org/data/main/Data:Haverfordwest+Castle.map
http://www.wikidata.org/entity/Q911714,http://commons.wikimedia.org/data/main/Data:Laugharne+Castle.map
http://www.wikidata.org/entity/Q1936320,http://commons.wikimedia.org/data/main/Data:Llansteffan+Castle.map
http://www.wikidata.org/entity/Q7653666,http://commons.wikimedia.org/data/main/Data:Swansea+Castle.map
http://www.wikidata.org/entity/Q3403691,http://commons.wikimedia.org/data/main/Data:Carreg+Cennen+Castle.map
http://www.wikidata.org/entity/Q3306356,http://commons.wikimedia.org/data/main/Data:Chirk+Castle.map
http://www.wikidata.org/entity/Q1139896,http://commons.wikimedia.org/data/main/Data:Criccieth+Castle.map
http://www.wikidata.org/entity/Q1107288,http://commons.wikimedia.org/data/main/Data:Coity+Castle.map
http://www.wikidata.org/entity/Q525635,http://commons.wikimedia.org/data/main/Data:Monmouth+Castle.map
http://www.wikidata.org/entity/Q6965584,http://commons.wikimedia.org/data/main/Data:Narberth+Castle.map
http://www.wikidata.org/entity/Q1235495,http://commons.wikimedia.org/data/main/Data:Dolforwyn+Castle.map
http://www.wikidata.org/entity/Q1789059,http://commons.wikimedia.org/data/main/Data:Ogmore+Castle.map
http://www.wikidata.org/entity/Q189326,http://commons.wikimedia.org/data/main/Data:Mitchell_Map_1850_Persian_Empire_Map.map
http://www.wikidata.org/entity/Q131964,http://commons.wikimedia.org/data/main/Data:Mitchell_Map_1850_Austrian_Empire_Map.map
http://www.wikidata.org/entity/Q48523108,http://commons.wikimedia.org/data/main/Data:AFLW+grounds+2018.map
http://www.wikidata.org/entity/Q28128485,http://commons.wikimedia.org/data/main/Data:AFLW+grounds+2017.map
http://www.wikidata.org/entity/Q48784839,http://commons.wikimedia.org/data/main/Data:AFL+grounds+2018.map
http://www.wikidata.org/entity/Q6035615,http://commons.wikimedia.org/data/main/Data:T2+Sydney+(2013-15).map
http://www.wikidata.org/entity/Q47462567,http://commons.wikimedia.org/data/main/Data:Bayerisch-B%C3%B6hmischer+Freundschaftsweg.map
http://www.wikidata.org/entity/Q11406380,http://commons.wikimedia.org/data/main/Data:Japan/election/2017/shuin1201.map
http://www.wikidata.org/entity/Q11406381,http://commons.wikimedia.org/data/main/Data:Japan/election/2017/shuin1202.map
http://www.wikidata.org/entity/Q11406383,http://commons.wikimedia.org/data/main/Data:Japan/election/2017/shuin1203.map
http://www.wikidata.org/entity/Q5095299,http://commons.wikimedia.org/data/main/Data:Japan/election/2017/shuin1204.map
http://www.wikidata.org/entity/Q11406386,http://commons.wikimedia.org/data/main/Data:Japan/election/2017/shuin1205.map
http://www.wikidata.org/entity/Q11406387,http://commons.wikimedia.org/data/main/Data:Japan/election/2017/shuin1206.map
http://www.wikidata.org/entity/Q11406389,http://commons.wikimedia.org/data/main/Data:Japan/election/2017/shuin1207.map
http://www.wikidata.org/entity/Q11406388,http://commons.wikimedia.org/data/main/Data:Japan/election/2017/shuin1208.map
http://www.wikidata.org/entity/Q189912,http://commons.wikimedia.org/data/main/Data:Aberdeenshire.map
http://www.wikidata.org/entity/Q217838,http://commons.wikimedia.org/data/main/Data:Stirling.map
http://www.wikidata.org/entity/Q216802,http://commons.wikimedia.org/data/main/Data:Falkirk.map
http://www.wikidata.org/entity/Q209142,http://commons.wikimedia.org/data/main/Data:South+Lanarkshire.map
http://www.wikidata.org/entity/Q11406390,http://commons.wikimedia.org/data/main/Data:Japan/election/2017/shuin1209.map
http://www.wikidata.org/entity/Q11406376,http://commons.wikimedia.org/data/main/Data:Japan/election/2017/shuin1210.map
http://www.wikidata.org/entity/Q11406377,http://commons.wikimedia.org/data/main/Data:Japan/election/2017/shuin1211.map
http://www.wikidata.org/entity/Q11406378,http://commons.wikimedia.org/data/main/Data:Japan/election/2017/shuin1212.map
http://www.wikidata.org/entity/Q11406379,http://commons.wikimedia.org/data/main/Data:Japan/election/2017/shuin1213.map
http://www.wikidata.org/entity/Q52063501,http://commons.wikimedia.org/data/main/Data:Jernbanevej,+Kongens+Lyngby.map
http://www.wikidata.org/entity/Q12325236,http://commons.wikimedia.org/data/main/Data:Lyngby+Hovedgade.map
http://www.wikidata.org/entity/Q52112656,http://commons.wikimedia.org/data/main/Data:Gyrithe+Lemches+Vej.map
http://www.wikidata.org/entity/Q7416512,http://commons.wikimedia.org/data/main/Data:Sandown+railway+line.map
http://www.wikidata.org/entity/Q193295,http://commons.wikimedia.org/data/main/Data:Czech_Republic/Kr%C3%A1lov%C3%A9hradeck%C3%BD_kraj.map
http://www.wikidata.org/entity/Q145,http://commons.wikimedia.org/data/main/Data:United+Kingdom.map
http://www.wikidata.org/entity/Q27,http://commons.wikimedia.org/data/main/Data:Ireland.map
http://www.wikidata.org/entity/Q189,http://commons.wikimedia.org/data/main/Data:Iceland.map
http://www.wikidata.org/entity/Q4628,http://commons.wikimedia.org/data/main/Data:Faroe+Islands.map
http://www.wikidata.org/entity/Q20,http://commons.wikimedia.org/data/main/Data:Norway.map
http://www.wikidata.org/entity/Q25231,http://commons.wikimedia.org/data/main/Data:Svalbard.map
http://www.wikidata.org/entity/Q34,http://commons.wikimedia.org/data/main/Data:Sweden.map
http://www.wikidata.org/entity/Q33,http://commons.wikimedia.org/data/main/Data:Finland.map
http://www.wikidata.org/entity/Q35,http://commons.wikimedia.org/data/main/Data:Denmark.map
http://www.wikidata.org/entity/Q191,http://commons.wikimedia.org/data/main/Data:Estonia.map
http://www.wikidata.org/entity/Q211,http://commons.wikimedia.org/data/main/Data:Latvia.map
http://www.wikidata.org/entity/Q37,http://commons.wikimedia.org/data/main/Data:Lithuania.map
http://www.wikidata.org/entity/Q36,http://commons.wikimedia.org/data/main/Data:Poland.map
http://www.wikidata.org/entity/Q183,http://commons.wikimedia.org/data/main/Data:Germany.map
http://www.wikidata.org/entity/Q55,http://commons.wikimedia.org/data/main/Data:Nederland.map
http://www.wikidata.org/entity/Q31,http://commons.wikimedia.org/data/main/Data:Belgium.map
http://www.wikidata.org/entity/Q32,http://commons.wikimedia.org/data/main/Data:Luxembourg.map
http://www.wikidata.org/entity/Q142,http://commons.wikimedia.org/data/main/Data:France.map
http://www.wikidata.org/entity/Q29,http://commons.wikimedia.org/data/main/Data:Spain.map
http://www.wikidata.org/entity/Q45,http://commons.wikimedia.org/data/main/Data:Portugal.map
http://www.wikidata.org/entity/Q228,http://commons.wikimedia.org/data/main/Data:Andorra.map
http://www.wikidata.org/entity/Q39,http://commons.wikimedia.org/data/main/Data:Switzerland.map
http://www.wikidata.org/entity/Q347,http://commons.wikimedia.org/data/main/Data:Liechtenstein.map
http://www.wikidata.org/entity/Q38,http://commons.wikimedia.org/data/main/Data:Italia.map
http://www.wikidata.org/entity/Q40,http://commons.wikimedia.org/data/main/Data:Austria.map
http://www.wikidata.org/entity/Q213,http://commons.wikimedia.org/data/main/Data:Czechia.map
http://www.wikidata.org/entity/Q214,http://commons.wikimedia.org/data/main/Data:Slovakia.map
http://www.wikidata.org/entity/Q215,http://commons.wikimedia.org/data/main/Data:Slovenia.map
http://www.wikidata.org/entity/Q28,http://commons.wikimedia.org/data/main/Data:Hungary.map
http://www.wikidata.org/entity/Q224,http://commons.wikimedia.org/data/main/Data:Croatia.map
http://www.wikidata.org/entity/Q225,http://commons.wikimedia.org/data/main/Data:Bosnia.map
http://www.wikidata.org/entity/Q403,http://commons.wikimedia.org/data/main/Data:Serbia.map
http://www.wikidata.org/entity/Q1246,http://commons.wikimedia.org/data/main/Data:Kosovo.map
http://www.wikidata.org/entity/Q236,http://commons.wikimedia.org/data/main/Data:Montenegro.map
http://www.wikidata.org/entity/Q222,http://commons.wikimedia.org/data/main/Data:Albania.map
http://www.wikidata.org/entity/Q41,http://commons.wikimedia.org/data/main/Data:Greece.map
http://www.wikidata.org/entity/Q221,http://commons.wikimedia.org/data/main/Data:Macedonia.map
http://www.wikidata.org/entity/Q219,http://commons.wikimedia.org/data/main/Data:Bulgaria.map
http://www.wikidata.org/entity/Q218,http://commons.wikimedia.org/data/main/Data:Romania.map
http://www.wikidata.org/entity/Q217,http://commons.wikimedia.org/data/main/Data:Moldova.map
http://www.wikidata.org/entity/Q212,http://commons.wikimedia.org/data/main/Data:Ukraine.map
http://www.wikidata.org/entity/Q184,http://commons.wikimedia.org/data/main/Data:Belarus.map
http://www.wikidata.org/entity/Q43,http://commons.wikimedia.org/data/main/Data:Turkey.map
http://www.wikidata.org/entity/Q16645,http://commons.wikimedia.org/data/main/Data:United+States+UMI.map
http://www.wikidata.org/entity/Q30,http://commons.wikimedia.org/data/main/Data:United+States.map
http://www.wikidata.org/entity/Q159,http://commons.wikimedia.org/data/main/Data:Russia.map
http://www.wikidata.org/entity/Q1028,http://commons.wikimedia.org/data/main/Data:Morocco.map
http://www.wikidata.org/entity/Q408,http://commons.wikimedia.org/data/main/Data:Australia.map
http://www.wikidata.org/entity/Q664,http://commons.wikimedia.org/data/main/Data:New+Zealand.map
http://www.wikidata.org/entity/Q262,http://commons.wikimedia.org/data/main/Data:Algeria.map
http://www.wikidata.org/entity/Q948,http://commons.wikimedia.org/data/main/Data:Tunisia.map
http://www.wikidata.org/entity/Q1016,http://commons.wikimedia.org/data/main/Data:Libya.map
http://www.wikidata.org/entity/Q79,http://commons.wikimedia.org/data/main/Data:Egypt.map
http://www.wikidata.org/entity/Q1049,http://commons.wikimedia.org/data/main/Data:Sudan.map
http://www.wikidata.org/entity/Q96,http://commons.wikimedia.org/data/main/Data:Mexico.map
http://www.wikidata.org/entity/Q1025,http://commons.wikimedia.org/data/main/Data:Mauritania.map
http://www.wikidata.org/entity/Q148,http://commons.wikimedia.org/data/main/Data:China.map
http://www.wikidata.org/entity/Q668,http://commons.wikimedia.org/data/main/Data:India.map
http://www.wikidata.org/entity/Q711,http://commons.wikimedia.org/data/main/Data:Mongolia.map
http://www.wikidata.org/entity/Q17,http://commons.wikimedia.org/data/main/Data:Japan.map
http://www.wikidata.org/entity/Q16,http://commons.wikimedia.org/data/main/Data:Canada.map
http://www.wikidata.org/entity/Q223,http://commons.wikimedia.org/data/main/Data:Greenland.map
http://www.wikidata.org/entity/Q232,http://commons.wikimedia.org/data/main/Data:Kazakhstan.map
http://www.wikidata.org/entity/Q837,http://commons.wikimedia.org/data/main/Data:Nepal.map
http://www.wikidata.org/entity/Q917,http://commons.wikimedia.org/data/main/Data:Bhutan.map
http://www.wikidata.org/entity/Q230,http://commons.wikimedia.org/data/main/Data:Georgia.map
http://www.wikidata.org/entity/Q227,http://commons.wikimedia.org/data/main/Data:Azerbaijan.map
http://www.wikidata.org/entity/Q794,http://commons.wikimedia.org/data/main/Data:Iran.map
http://www.wikidata.org/entity/Q399,http://commons.wikimedia.org/data/main/Data:Armenia.map
http://www.wikidata.org/entity/Q423,http://commons.wikimedia.org/data/main/Data:North+Korea.map
http://www.wikidata.org/entity/Q884,http://commons.wikimedia.org/data/main/Data:South+Korea.map
http://www.wikidata.org/entity/Q265,http://commons.wikimedia.org/data/main/Data:Uzbekistan.map
http://www.wikidata.org/entity/Q874,http://commons.wikimedia.org/data/main/Data:Turkmenistan.map
http://www.wikidata.org/entity/Q813,http://commons.wikimedia.org/data/main/Data:Kyrgyzstan.map
http://www.wikidata.org/entity/Q863,http://commons.wikimedia.org/data/main/Data:Tajikistan.map
http://www.wikidata.org/entity/Q889,http://commons.wikimedia.org/data/main/Data:Afghanistan.map
http://www.wikidata.org/entity/Q843,http://commons.wikimedia.org/data/main/Data:Pakistan.map
http://www.wikidata.org/entity/Q902,http://commons.wikimedia.org/data/main/Data:Bangladesh.map
http://www.wikidata.org/entity/Q836,http://commons.wikimedia.org/data/main/Data:Myanmar.map
http://www.wikidata.org/entity/Q854,http://commons.wikimedia.org/data/main/Data:Sri+Lanka.map
http://www.wikidata.org/entity/Q869,http://commons.wikimedia.org/data/main/Data:Thailand.map
http://www.wikidata.org/entity/Q424,http://commons.wikimedia.org/data/main/Data:Cambodia.map
http://www.wikidata.org/entity/Q881,http://commons.wikimedia.org/data/main/Data:Vietnam.map
http://www.wikidata.org/entity/Q819,http://commons.wikimedia.org/data/main/Data:Laos.map
http://www.wikidata.org/entity/Q865,http://commons.wikimedia.org/data/main/Data:Taiwan.map
http://www.wikidata.org/entity/Q928,http://commons.wikimedia.org/data/main/Data:Philippines.map
http://www.wikidata.org/entity/Q833,http://commons.wikimedia.org/data/main/Data:Malaysia.map
http://www.wikidata.org/entity/Q252,http://commons.wikimedia.org/data/main/Data:Indonesia.map
http://www.wikidata.org/entity/Q691,http://commons.wikimedia.org/data/main/Data:Papua+New+Guinea.map
http://www.wikidata.org/entity/Q685,http://commons.wikimedia.org/data/main/Data:Solomon+Islands.map
http://www.wikidata.org/entity/Q242,http://commons.wikimedia.org/data/main/Data:Belize.map
